         60          1         34      22,00       1,00      11,00       1,00          2         31          1          3f          5          0          0          1          0          0          1          1          1          1          1          0          0          0          0          1
         50          0         21      47,00       2,00      24,20       2,00          3         15          0          3m          1          1          1          0          1          0          1          1          1          1          1          0          1          1          0          1
         37          0          3      48,00       2,00      24,30       2,00          5          7          0          2f          1          0          1          0          0          1          1          1          1          1          1          0          1          0          1          1
         46          0         23     101,00       4,00      50,60       3,00          1         29          0          3m          1          0          0          1          1          0          1          1          1          1          1          0          0          0          0          1
         57          0          7      79,00       4,00      39,10       3,00          3         17          0          3m          2          1          1          0          0          0          1          0          1          1          1          1          1          1          0          1
         40          1         19      31,00       2,00      15,10       2,00          3          3          0          1m          2          1          1          0          0          0          1          0          1          1          1          0          0          0          1          1
         57          0          1      75,00       4,00      39,30       3,00          2         14          0          2f          1          0          0          0          0          0          1          0          1          1          1          0          0          0          1          1
         58          0          5      89,00       4,00      45,00       3,00          1         36          1          3f          1          1          0          1          1          0          1          1          1          1          1          0          0          0          0          1
         45          1         14      46,00       2,00      21,70       2,00          4         17          0          3f          3          1          1          1          1          1          1          1          1          1          1          1          1          1          0          1
         42          0         23     177,00       4,00      90,20       3,00          2         17          0          3m          1          1          0          1          1          0          1          1          1          1          1          0          0          1          0          1
         45          1          7      28,00       2,00      14,30       1,00          2          5          0          2f          4          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         30          0         10      42,00       2,00      21,60       2,00          4          0          0          1m          3          1          1          0          1          1          1          0          1          1          1          0          1          1          0          1
         43          1         20      36,00       2,00      18,00       2,00          3          0          0          1f          2          0          0          0          0          0          0          0          1          1          1          0          1          0          0          1
         25          1          2      33,00       2,00      16,30       2,00          2          0          0          1f          6          1          0          0          0          1          0          0          1          1          1          0          0          0          1          0
         28          0          2      42,00       2,00      20,10       2,00          3          3          0          1m          2          0          0          0          0          0          1          0          1          1          1          0          1          0          1          1
         47          0         21      36,00       2,00      17,80       2,00          4          4          0          1f          2          1          0          0          0          0          0          1          1          1          1          0          1          0          1          1
         32          1         11      25,00       2,00      11,90       1,00          3          5          0          2m          8          0          1          1          0          1          0          0          1          1          1          0          0          0          0          1
         24          1          3      42,00       2,00      21,50       2,00          4          0          0          1f          3          1          0          1          1          1          0          1          1          1          1          1          1          1          1          1
         31          0          1      32,00       2,00      16,40       2,00          2         10          0          2m          1          1          1          0          1          1          1          1          1          1          1          1          1          1          1          1
         31          0          8      52,00       3,00      25,30       2,00          2         12          0          2m          1          0          1          1          0          0          0          0          1          1          1          0          1          0          0          0
         38          0         10      60,00       3,00      29,50       2,00          2         13          0          2f          1          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         41          0         17      80,00       4,00      41,30       3,00          1         16          0          3m          1          0          1          0          0          0          1          0          1          1          1          0          0          0          0          1
         55          0          7     305,00       4,00      72,50       3,00          2         35          0          3m          1          1          1          1          1          0          1          1          1          1          1          0          0          1          0          1
         34          1         14      42,00       2,00      20,50       2,00          5          6          0          2m          2          0          1          1          0          1          1          0          1          1          1          1          1          0          0          1
         37          1         10      26,00       2,00      13,30       1,00          4          5          0          2f          2          0          0          0          0          0          1          1          1          1          0          0          0          0          1          1
         41          0         14      20,00       1,00      10,20       1,00          2          0          0          1f          1          0          0          0          0          1          0          0          1          1          1          0          0          0          0          1
         52          0         24     154,00       4,00      77,80       3,00          3         24          0          3m          1          0          0          1          0          0          0          1          1          1          1          0          0          0          1          1
         25          0          1      22,00       1,00      10,80       1,00          4          2          0          1m          3          1          0          0          0          0          0          0          1          1          1          1          1          0          1          1
         27          0          7      50,00       3,00      25,20       2,00          2          3          0          1m          1          1          1          0          0          1          0          0          1          1          1          0          1          0          0          1
         41          0          9      57,00       3,00      28,40       2,00          4          5          0          2m          1          0          1          1          0          1          1          1          1          1          1          0          1          0          1          1
         62          0         25      31,00       2,00      14,70       1,00          2          5          0          2m          1          0          1          1          0          1          0          1          1          1          1          0          0          0          0          1
         49          1          6      63,00       3,00      31,90       3,00          2         29          0          3f          3          0          0          0          1          0          1          1          1          1          1          0          1          0          1          1
         42          1         23      45,00       2,00      21,50       2,00          1         12          0          2f          6          0          0          1          1          0          1          1          1          1          1          1          1          1          0          1
         39          0          2      92,00       4,00      46,40       3,00          3         12          0          2f          1          0          1          0          0          0          1          1          1          1          1          0          0          0          0          1
         21          0          1      20,00       1,00       9,80       1,00          2          1          0          1m          2          1          1          0          0          1          0          1          1          1          1          0          1          0          1          1
         56          0         16     137,00       4,00      67,20       3,00          4         22          0          3m          1          0          1          1          1          0          0          0          1          1          1          0          0          0          0          1
         25          0          2      34,00       2,00      16,90       2,00          4          2          0          1m          1          0          1          0          0          1          0          0          1          1          1          0          1          1          0          1
         35          0         15      51,00       3,00      26,00       2,00          4          3          0          1m          3          1          1          0          0          9          0          0          1          1          1          0          1          0          1          1
         35          0          6      49,00       2,00      23,60       2,00          4          4          0          1m          1          1          0          0          0          0          1          1          1          1          1          1          1          1          1          1
         46          0         21      56,00       3,00      27,80       2,00          1          8          0          2m          1          1          0          0          0          0          0          1          1          1          1          0          0          1          0          1
         36          1          2      50,00       3,00      24,80       2,00          2         14          0          2f          3          0          0          1          1          0          0          0          1          1          1          0          0          0          1          1
         46          1         15      21,00       1,00      11,10       1,00          3          2          0          1f          2          1          1          1          1          8          0          1          1          1          1          0          1          0          0          1
         44          1         23     121,00       4,00      60,90       3,00          5          8          0          2f          6          0          1          0          0          1          1          1          1          1          1          0          1          1          0          1
         43          0         23      74,00       3,00      37,40       3,00          4         12          0          2f          1          1          1          0          0          1          1          0          1          1          1          0          1          1          1          1
         35          0          5      48,00       2,00      24,30       2,00          2          8          0          2m          2          1          0          1          1          0          1          1          1          1          1          1          1          1          1          0
         51          1         15      35,00       2,00      17,10       2,00          2          8          0          2m          2          0          1          1          0          0          0          0          1          1          1          0          0          0          0          1
         22          0          1      15,00       1,00       7,40       1,00          2          1          0          1f          1          0          0          0          0          0          0          1          1          1          1          0          0          0          1          1
         34          0         11      97,00       4,00      47,70       3,00          3          5          0          2f          4          0          0          0          0          0          1          0          1          1          1          0          0          1          1          1
         40          1         17      29,00       2,00      13,80       1,00          2          5          0          2m          4          0          0          0          0          0          0          0          1          1          1          0          1          0          0          1
         22          1          2      15,00       1,00       7,50       1,00          2          0          0          1m          4          0          1          0          0          0          1          0          1          1          1          0          0          0          0          1
         47          0          0     179,00       4,00      89,00       3,00          1         30          0          3m          1          0          0          1          0          0          1          1          1          1          1          1          0          0          1          1
         41          1         15      96,00       4,00      48,30       3,00          4         17          0          3f          4          1          1          0          0          1          0          1          1          1          1          0          1          0          0          1
         38          0         15      70,00       3,00      35,60       3,00          3          7          0          2f          1          1          1          1          0          0          1          1          1          1          1          0          1          0          0          1
         44          0         20      29,00       2,00      14,50       1,00          3          8          0          2m          1          0          0          0          1          0          1          1          1          1          1          1          0          0          0          1
         66          0         25     273,00       4,00      79,20       3,00          3         43          0          3f          1          1          1          1          0          0          0          0          1          1          1          0          0          0          0          1
         44          1         17      61,00       3,00      30,40       3,00          1         24          0          3f          3          0          1          1          0          8          0          0          1          1          1          0          0          0          0          1
         32          0         10      69,00       3,00      33,70       3,00          3          0          0          1m          1          1          1          0          0          0          1          1          1          1          1          0          1          0          1          0
         51          0         12      48,00       2,00      23,70       2,00          3          4          0          1m          1          1          1          1          0          1          0          1          1          1          1          0          1          1          1          1
         21          0          1      22,00       1,00      11,00       1,00          2          2          0          1m          1          0          0          1          0          0          0          0          1          1          1          0          0          0          0          1
         61          1         28      41,00       2,00      21,00       2,00          3          3          0          1m          2          0          0          0          0          1          1          1          1          1          1          0          0          0          1          1
         37          0          5      18,00       1,00       9,10       1,00          2          2          0          1m          1          1          0          1          0          0          1          1          1          1          1          0          1          0          1          0
         27          1          1      29,00       2,00      14,70       1,00          4          4          0          1f          2          0          0          0          0          0          1          0          1          1          1          0          0          0          0          1
         25          1          3      42,00       2,00      20,40       2,00          4          1          0          1f          2          0          0          1          0          0          0          0          1          1          1          0          0          0          1          1
         33          1          2      41,00       2,00      20,80       2,00          4          4          0          1f          3          1          1          1          0          0          0          0          1          1          1          0          0          0          0          1
         46          1          0     160,00       4,00      79,20       3,00          4         22          0          3f          5          1          0          1          1          0          1          1          1          1          1          0          1          0          1          1
         30          1          6      43,00       2,00      21,70       2,00          3          7          0          2f          4          1          0          1          1          0          0          1          1          1          1          0          1          1          1          1
         57          1         32      38,00       2,00      18,90       2,00          1         14          0          2f          2          0          1          1          1          0          1          1          1          1          1          0          0          0          0          1
         35          0          1      36,00       2,00      18,30       2,00          2         13          0          2m          1          1          0          1          1          1          1          1          1          1          1          0          1          1          1          1
         47          1          1     159,00       4,00      79,50       3,00          3         22          0          3f          4          1          0          1          1          1          1          1          1          1          1          1          1          1          0          1
         50          1         19      64,00       3,00      31,90       3,00          3         28          0          3f          3          0          1          1          1          0          0          0          1          1          1          0          1          0          0          1
         36          0         16      41,00       2,00      20,20       2,00          1         13          0          2m          1          0          1          1          0          1          0          0          1          1          1          0          1          0          0          1
         37          0          3      69,00       3,00      35,00       3,00          5          8          0          2f          1          0          0          1          0          0          1          1          1          1          1          0          1          0          1          1
         33          0         13      40,00       2,00      20,20       2,00          2         10          0          2m          1          0          0          1          1          0          1          0          1          1          1          0          0          0          1          1
         37          0         14      45,00       2,00      22,40       2,00          4          1          0          1m          1          1          0          0          0          1          1          0          1          1          1          0          1          0          1          1
         31          1         12      49,00       2,00      24,10       2,00          3          3          0          1m          3          0          0          0          0          1          1          1          1          1          1          0          0          0          1          1
         45          1         13      32,00       2,00      15,90       2,00          3          2          0          1m          2          0          1          0          0          0          0          0          1          1          1          0          1          0          1          1
         20          0          1      50,00       3,00      25,00       2,00          3          0          0          1m          2          1          1          0          0          1          1          1          1          1          1          1          1          1          0          1
         57          0         20      35,00       2,00      17,00       2,00          2         14          0          2m          1          0          1          1          0          0          0          1          1          1          1          0          0          0          0          1
         43          1         15      69,00       3,00      34,00       3,00          4          9          0          2f          4          1          1          1          0          9          0          1          1          1          1          0          1          0          1          1
         38          1          4      42,00       2,00      21,40       2,00          2          3          0          1m          3          1          1          0          0          1          1          1          1          1          1          1          1          0          0          1
         31          0          0      18,00       1,00       8,90       1,00          1          7          0          2m          2          0          0          0          1          0          0          0          1          1          1          0          0          0          1          1
         31          0          5      34,00       2,00      16,90       2,00          3          3          0          1m          1          0          0          1          0          1          0          0          1          1          1          0          1          0          1          1
         38          1         18      98,00       4,00      50,30       3,00          2         11          0          2m          6          1          1          0          0          0          0          1          1          1          1          1          1          0          0          1
         42          0         17     165,00       4,00      82,70       3,00          4          6          0          2m          1          0          0          0          0          0          0          1          1          1          1          1          0          0          1          1
         33          0          9      34,00       2,00      17,40       2,00          4          2          0          1f          1          1          1          1          1          1          1          1          1          1          1          1          0          1          1          1
         42          1          8      22,00       1,00      11,10       1,00          4          1          0          1f          2          1          0          1          1          0          1          0          1          1          1          0          0          1          0          1
         19          1          0      12,00       1,00       6,10       1,00          2          0          0          1m          4          1          0          0          0          0          1          1          1          1          1          0          1          0          1          1
         34          1          6      42,00       2,00      20,80       2,00          2          8          0          2m          2          1          0          0          1          0          1          1          1          1          1          1          1          0          0          0
         30          0          7      42,00       2,00      20,60       2,00          4          4          0          1f          1          1          0          0          0          0          1          1          1          1          1          0          0          1          0          1
         47          0         16     152,00       4,00      75,30       3,00          1         29          0          3f          1          0          1          1          0          0          0          0          1          1          1          0          0          0          0          1
         29          0          3      34,00       2,00      16,90       2,00          4          4          0          1f          2          1          1          0          0          0          1          1          1          1          1          1          1          0          1          1
         32          0          7      40,00       2,00      20,10       2,00          2          8          0          2m          1          0          0          0          0          0          1          1          1          1          1          0          0          0          0          1
         61          0         22      57,00       3,00      29,20       2,00          2         11          0          2f          1          0          1          1          1          0          0          0          1          1          1          0          1          0          0          1
         43          0          7     295,00       4,00      74,10       3,00          3         17          0          3f          1          1          0          1          0          0          1          0          1          1          1          1          1          1          1          1
         54          0         26      69,00       3,00      35,40       3,00          2         14          0          2f          2          0          1          0          0          0          1          1          1          1          1          0          1          0          1          1
         35          0          6     245,00       4,00      66,30       3,00          3          6          0          2m          1          1          0          0          0          0          1          1          1          1          1          0          1          0          1          1
         20          1          0      34,00       2,00      17,00       2,00          3          0          0          1f          4          1          0          0          0          1          1          0          1          1          1          0          1          0          0          1
         54          1         35     135,00       4,00      67,40       3,00          3         28          0          3m          3          0          1          1          1          1          0          0          1          1          1          0          0          0          0          1
         52          0         31      58,00       3,00      29,10       2,00          2         23          0          3m          4          0          1          1          1          0          0          1          1          1          1          0          0          0          0          1
         21          0          0      13,00       1,00       6,40       1,00          2          0          0          1m          1          0          0          1          1          1          1          1          1          0          1          1          1          0          1          1
         33          1          1      27,00       2,00      13,60       1,00          4          1          0          1f          2          1          1          0          0          0          1          1          1          1          1          0          1          1          1          1
         24          0          3      37,00       2,00      18,40       2,00          3          2          0          1m          3          1          0          1          0          0          0          1          1          1          1          0          1          0          1          1
         34          1          5      34,00       2,00      17,30       2,00          1         13          0          2f          6          0          0          0          0          9          0          1          1          1          1          0          0          0          1          1
         39          0         18      38,00       2,00      19,30       2,00          2          5          0          2f          1          0          0          0          0          0          1          0          1          1          1          0          0          0          0          1
         46          1          8      91,00       4,00      46,80       3,00          2         23          0          3m          6          0          1          0          0          0          1          1          1          1          1          0          0          0          0          1
         38          0         16      31,00       2,00      15,40       2,00          3          4          0          1f          1          0          0          0          0          0          0          0          1          1          1          0          1          0          0          1
         55          0         23      84,00       4,00      43,30       3,00          3         11          0          2f          1          0          1          0          0          0          0          0          1          1          1          0          0          0          0          1
         45          0         20     343,00       4,00      75,00       3,00          2         24          0          3m          1          1          0          1          0          0          0          1          1          1          1          0          1          0          0          1
         32          1         12      66,00       3,00      32,30       3,00          1         15          0          3f          2          0          0          0          0          0          0          0          1          1          1          0          0          0          1          0
         50          1         30      99,00       4,00      50,00       3,00          4         21          0          3m          2          1          0          1          0          1          1          0          1          1          1          1          1          1          1          1
         56          1         13      79,00       4,00      39,00       3,00          2         11          0          2m          3          0          0          0          0          0          0          1          1          1          1          0          0          0          0          0
         53          0         26      39,00       2,00      19,50       2,00          1         15          0          3f          1          0          0          1          0          0          0          0          1          1          1          0          0          0          0          1
         39          1          4      82,00       4,00      40,70       3,00          3         18          0          3m          2          0          0          1          0          0          1          0          1          1          1          0          0          0          1          1
         60          1         14     147,00       4,00      74,70       3,00          3         32          0          3m          2          1          0          0          0          0          0          1          1          1          1          0          1          0          0          1
         43          0          1     139,00       4,00      69,10       3,00          3         14          0          2f          1          0          0          0          0          0          1          1          1          1          1          0          0          0          1          1
         19          0          0      19,00       1,00       9,50       1,00          2          0          0          1m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          0          1
         31          1          9      20,00       1,00      10,30       1,00          2          0          0          1f          4          0          0          1          0          0          0          0          1          1          1          0          1          0          0          1
         61          0         17     290,00       4,00      66,60       3,00          1         38          0          3f          1          0          0          0          0          0          1          0          1          1          1          0          0          0          0          0
         41          0          3      40,00       2,00      19,60       2,00          1         10          0          2f          3          0          0          0          0          0          0          1          1          1          1          0          0          0          1          1
         46          1         17      40,00       2,00      18,20       2,00          4          0          0          1m          2          0          0          0          0          1          1          0          1          1          1          0          1          0          1          1
         38          1          6      50,00       3,00      24,80       2,00          3         12          0          2f          4          0          0          1          0          1          0          0          1          1          1          0          0          0          0          1
         37          0         12      29,00       2,00      14,40       1,00          1         11          0          2m          1          1          1          1          1          0          1          0          1          1          1          1          0          0          0          1
         56          0          1      14,00       1,00       6,80       1,00          3         18          1          3f          2          1          1          0          0          0          1          1          1          1          1          1          1          0          0          0
         45          0         24      43,00       2,00      21,20       2,00          2         10          0          2m          2          0          0          1          0          0          1          1          1          1          1          0          0          0          1          1
         47          0          7      47,00       2,00      23,30       2,00          2          7          0          2m          1          0          1          0          0          0          0          0          1          1          1          0          0          0          0          0
         49          1         13      49,00       2,00      24,30       2,00          4          8          0          2m          2          0          1          0          0          1          1          0          1          1          1          0          1          1          1          1
         48          1         13      29,00       2,00      14,20       1,00          1          6          0          2m          2          0          0          0          0          0          0          0          1          1          1          0          0          0          0          1
         42          0         15     104,00       4,00      51,90       3,00          2         17          0          3m          1          0          1          0          1          0          1          0          1          1          1          0          0          0          0          1
         67          0         37       9,00       1,00       4,50       1,00          2          2          1          1f          1          1          0          0          0          0          0          1          0          0          0          1          1          1          1          1
         35          0          6      15,00       1,00       7,50       1,00          5          1          0          1m          2          0          1          0          0          0          1          1          1          1          0          1          0          0          1          1
         29          1          9      16,00       1,00       7,90       1,00          1          0          0          1f          2          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         41          1         10      81,00       4,00      41,60       3,00          3          6          0          2f          4          1          1          1          0          0          1          0          1          1          1          0          0          0          1          0
         59          1         39     345,00       4,00      70,90       3,00          2         30          0          3f          3          1          1          1          1          0          1          1          1          1          1          0          1          0          0          0
         33          0          3      18,00       1,00       9,10       1,00          4          5          0          2m          1          0          0          0          0          0          0          1          1          1          1          0          0          0          1          1
         37          0          0     207,00       4,00      76,30       3,00          3         13          0          2m          4          1          1          1          1          1          1          1          1          1          1          1          1          1          1          1
         37          1          9      25,00       2,00      13,10       1,00          1          6          0          2f          3          0          0          0          0          0          1          1          1          1          1          0          1          0          0          1
         31          0          2      36,00       2,00      18,20       2,00          2         11          0          2m          1          0          0          0          0          9          0          0          1          1          1          0          0          0          1          1
         45          0         20      88,00       4,00      45,40       3,00          5          1          0          1f          1          1          1          0          0          0          1          0          1          1          1          1          1          1          0          1
         48          1         14      40,00       2,00      20,20       2,00          1         12          0          2f          3          0          0          0          0          0          1          0          1          1          1          0          0          0          1          1
         56          1          3      68,00       3,00      33,60       3,00          2         25          0          3f          2          0          0          0          0          0          0          0          1          1          1          0          0          0          1          1
         55          1         35     140,00       4,00      68,70       3,00          3         19          0          3f          4          1          1          1          1          1          0          1          1          1          1          1          1          1          0          1
         37          0          8      24,00       1,00      12,50       1,00          2          8          0          2m          1          0          0          0          0          0          1          1          1          0          1          0          1          0          1          1
         44          1          0      90,00       4,00      44,70       3,00          3         19          0          3m          5          0          1          1          0          1          0          0          1          1          1          0          1          0          0          1
         25          0          4      21,00       1,00      11,10       1,00          2          6          0          2m          1          0          0          0          0          0          1          0          1          1          1          0          1          0          1          1
         23          1          3      20,00       1,00      10,00       1,00          3          1          0          1m          4          1          1          1          0          1          0          1          1          1          1          0          1          0          1          1
         51          1         14     119,00       4,00      59,70       3,00          3         22          0          3m          4          0          1          1          0          1          0          1          1          1          1          0          1          0          1          1
         31          1          2      29,00       2,00      14,10       1,00          1          9          0          2f          5          0          1          0          0          0          1          0          1          1          1          0          1          0          0          1
         44          0         24      35,00       2,00      17,40       2,00          2          1          0          1m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          0          1
         51          1          2      29,00       2,00      14,70       1,00          3         11          0          2m          4          0          0          0          0          1          0          0          1          1          1          0          1          0          1          1
         45          0         22      17,00       1,00       8,60       1,00          2          0          0          1m          1          0          0          0          0          0          0          0          1          1          1          0          0          0          0          1
